CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State,Lat,Lon
19044701,VEHICLE STOLEN,07/25/2019 12:00:00 AM,23:59,MOTOR VEHICLE THEFT,4,02/08/2020 07:00:13 AM,"2800 EIGHTH ST
Berkeley, CA
(37.855509, -122.291368)",2800 EIGHTH ST,Berkeley,CA,37.855509000000005,-122.29136799999999
19044722,DISTURBANCE,08/13/2019 12:00:00 AM,12:29,DISORDERLY CONDUCT,2,02/08/2020 07:00:13 AM,"900 HARRISON ST
Berkeley, CA
(37.881667, -122.299379)",900 HARRISON ST,Berkeley,CA,37.881667,-122.299379
19038203,THEFT MISD. (UNDER $950),07/13/2019 12:00:00 AM,22:14,LARCENY,6,02/08/2020 07:00:09 AM,"TUNNEL ROAD & DOMINGO AV
Berkeley, CA
(37.858079, -122.243865)",TUNNEL ROAD & DOMINGO AV,Berkeley,CA,37.858079,-122.24386499999999
19091797,BURGLARY AUTO,08/29/2019 12:00:00 AM,21:40,BURGLARY - VEHICLE,4,02/08/2020 07:00:14 AM,"1900 ALLSTON WY
Berkeley, CA
(37.868785, -122.272701)",1900 ALLSTON WY,Berkeley,CA,37.868784999999995,-122.272701
19042230,BURGLARY AUTO,08/01/2019 12:00:00 AM,20:00,BURGLARY - VEHICLE,4,02/08/2020 07:00:13 AM,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,Berkeley,CA,37.869685,-122.27280400000001
19091335,THEFT MISD. (UNDER $950),07/07/2019 12:00:00 AM,19:20,LARCENY,0,02/08/2020 07:00:09 AM,"2400 BANCROFT WY
Berkeley, CA
(37.868447, -122.261268)",2400 BANCROFT WY,Berkeley,CA,37.868446999999996,-122.26126799999999
19092247,IDENTITY THEFT,07/12/2019 12:00:00 AM,00:01,FRAUD,5,02/08/2020 07:00:10 AM,"1700 WALNUT ST
Berkeley, CA
(37.876595, -122.267789)",1700 WALNUT ST,Berkeley,CA,37.876595,-122.267789
19047196,NARCOTICS,08/24/2019 12:00:00 AM,08:24,DRUG VIOLATION,6,02/08/2020 07:00:14 AM,"FULTON STREET &BANCROFT
Berkeley, CA",FULTON STREET &BANCROFT,Berkeley,CA,,
19039853,NARCOTICS,07/21/2019 12:00:00 AM,23:00,DRUG VIOLATION,0,02/08/2020 07:00:13 AM,"ASHBY AV & 7TH ST
Berkeley, CA
(37.851017, -122.291088)",ASHBY AV & 7TH ST,Berkeley,CA,37.851017,-122.29108799999999
19047523,DOMESTIC VIOLENCE,08/25/2019 12:00:00 AM,19:40,FAMILY OFFENSE,0,02/08/2020 07:00:14 AM,"900 UNIVERSITY AV
Berkeley, CA
(37.868263, -122.296013)",900 UNIVERSITY AV,Berkeley,CA,37.868263,-122.29601299999999
19038658,VANDALISM,07/16/2019 12:00:00 AM,00:00,VANDALISM,2,02/08/2020 07:00:12 AM,"2000 4TH ST
Berkeley, CA
(37.867613, -122.299898)",2000 4TH ST,Berkeley,CA,37.867613,-122.299898
19048171,DOMESTIC VIOLENCE,08/28/2019 12:00:00 AM,14:25,FAMILY OFFENSE,3,02/08/2020 07:00:14 AM,"SOLANO AV & ENSENADA AV
Berkeley, CA
(37.89126, -122.281375)",SOLANO AV & ENSENADA AV,Berkeley,CA,37.891259999999996,-122.281375
19091934,BURGLARY AUTO,08/27/2019 12:00:00 AM,01:55,BURGLARY - VEHICLE,2,02/08/2020 07:00:09 AM,"900 VIRGINIA ST
Berkeley, CA
(37.872545, -122.298043)",900 VIRGINIA ST,Berkeley,CA,37.872545,-122.29804299999999
19047749,DOMESTIC VIOLENCE,08/26/2019 12:00:00 AM,21:17,FAMILY OFFENSE,1,02/08/2020 07:00:14 AM,"2100 ASHBY AV
Berkeley, CA
(37.855293, -122.266502)",2100 ASHBY AV,Berkeley,CA,37.855292999999996,-122.266502
19091331,THEFT MISD. (UNDER $950),07/07/2019 12:00:00 AM,12:30,LARCENY,0,02/08/2020 07:00:09 AM,"2400 PARKER ST
Berkeley, CA
(37.863072, -122.260352)",2400 PARKER ST,Berkeley,CA,37.863071999999995,-122.260352
19044498,BURGLARY AUTO,08/12/2019 12:00:00 AM,12:55,BURGLARY - VEHICLE,1,02/08/2020 07:00:13 AM,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,Berkeley,CA,37.867852,-122.258699
19039736,DISTURBANCE,07/21/2019 12:00:00 AM,04:30,DISORDERLY CONDUCT,0,02/08/2020 07:00:13 AM,"300 CANYON RD
Berkeley, CA",300 CANYON RD,Berkeley,CA,,
19045432,VEHICLE STOLEN,08/16/2019 12:00:00 AM,12:14,MOTOR VEHICLE THEFT,5,02/08/2020 07:00:14 AM,"1500 EUCLID AVE
Berkeley, CA
(37.881098, -122.261415)",1500 EUCLID AVE,Berkeley,CA,37.881098,-122.26141499999999
19091744,VANDALISM,08/24/2019 12:00:00 AM,23:00,VANDALISM,6,02/08/2020 07:00:13 AM,"1700 VINE ST
Berkeley, CA
(37.878642, -122.279173)",1700 VINE ST,Berkeley,CA,37.878642,-122.279173
19045205,BURGLARY AUTO,08/10/2019 12:00:00 AM,00:00,BURGLARY - VEHICLE,6,02/08/2020 07:00:13 AM,"700 HILLDALE AV
Berkeley, CA
(37.898747, -122.266109)",700 HILLDALE AV,Berkeley,CA,37.898747,-122.26610900000001
19091736,THEFT MISD. (UNDER $950),08/24/2019 12:00:00 AM,06:00,LARCENY,6,02/08/2020 07:00:13 AM,"1700 UNIVERSITY AV
Berkeley, CA
(37.870948, -122.27733)",1700 UNIVERSITY AV,Berkeley,CA,37.870948,-122.27733
19046213,BURGLARY COMMERCIAL,08/19/2019 12:00:00 AM,21:30,BURGLARY - COMMERCIAL,1,02/08/2020 07:00:13 AM,"1600 SHATTUCK AV
Berkeley, CA
(37.878113, -122.269114)",1600 SHATTUCK AV,Berkeley,CA,37.878113,-122.26911399999999
19043111,DISTURBANCE,08/06/2019 12:00:00 AM,08:55,DISORDERLY CONDUCT,2,02/08/2020 07:00:13 AM,"2134 MARTIN LUTHER KING JUNIOR WAY
Berkeley, CA",2134 MARTIN LUTHER KING JUNIOR WAY,Berkeley,CA,,
19048873,THEFT MISD. (UNDER $950),08/31/2019 12:00:00 AM,14:44,LARCENY,6,02/08/2020 07:00:14 AM,"800 GILMAN ST
Berkeley, CA
(37.879155, -122.302352)",800 GILMAN ST,Berkeley,CA,37.879155,-122.302352
19046036,DOMESTIC VIOLENCE,08/18/2019 12:00:00 AM,00:00,FAMILY OFFENSE,0,02/08/2020 07:00:13 AM,"1700 SAN PABLO AV
Berkeley, CA
(37.87325, -122.293558)",1700 SAN PABLO AV,Berkeley,CA,37.87325,-122.293558
19039079,VANDALISM,07/18/2019 12:00:00 AM,02:13,VANDALISM,4,02/08/2020 07:00:12 AM,"3300 MARTIN LUTHER KING JR WY
Berkeley, CA
(37.848611, -122.271561)",3300 MARTIN LUTHER KING JR WY,Berkeley,CA,37.848611,-122.271561
19041209,THEFT FROM AUTO,07/26/2019 12:00:00 AM,00:00,LARCENY - FROM VEHICLE,5,02/08/2020 07:00:13 AM,"2400 HILGARD AV
Berkeley, CA
(37.878373, -122.262902)",2400 HILGARD AV,Berkeley,CA,37.878372999999996,-122.262902
19042897,BRANDISHING,07/31/2019 12:00:00 AM,16:00,WEAPONS OFFENSE,3,02/08/2020 07:00:13 AM,"3000 ADELINE ST
Berkeley, CA
(37.85488, -122.269079)",3000 ADELINE ST,Berkeley,CA,37.85488,-122.269079
19040582,BURGLARY RESIDENTIAL,07/24/2019 12:00:00 AM,19:00,BURGLARY - RESIDENTIAL,3,02/08/2020 07:00:13 AM,"2200 GLEN AVE
Berkeley, CA
(37.88383, -122.266309)",2200 GLEN AVE,Berkeley,CA,37.883829999999996,-122.266309
19091424,BURGLARY AUTO,07/16/2019 12:00:00 AM,23:00,BURGLARY - VEHICLE,2,02/08/2020 07:00:12 AM,"1500 FAIRVIEW ST
Berkeley, CA
(37.849747, -122.277907)",1500 FAIRVIEW ST,Berkeley,CA,37.849747,-122.27790700000001
19042916,THEFT MISD. (UNDER $950),08/05/2019 12:00:00 AM,10:56,LARCENY,1,02/08/2020 07:00:13 AM,"2200 SHATTUCK AV
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AV,Berkeley,CA,37.869363,-122.268028
19042159,THEFT MISD. (UNDER $950),08/01/2019 12:00:00 AM,16:00,LARCENY,4,02/08/2020 07:00:13 AM,"2500 BANCROFT WY
Berkeley, CA
(37.868722, -122.259123)",2500 BANCROFT WY,Berkeley,CA,37.868722,-122.259123
19091680,THEFT MISD. (UNDER $950),08/15/2019 12:00:00 AM,20:05,LARCENY,4,02/08/2020 07:00:13 AM,"1800 SOLANO AV
Berkeley, CA
(37.891332, -122.279975)",1800 SOLANO AV,Berkeley,CA,37.891332,-122.279975
19091425,BURGLARY AUTO,07/16/2019 12:00:00 AM,23:30,BURGLARY - VEHICLE,2,02/08/2020 07:00:12 AM,"2500 FULTON ST
Berkeley, CA
(37.864238, -122.265263)",2500 FULTON ST,Berkeley,CA,37.864238,-122.26526299999999
19036728,ROBBERY,07/06/2019 12:00:00 AM,15:54,ROBBERY,6,02/08/2020 07:00:08 AM,"1900 SAN PABLO AV
Berkeley, CA
(37.870205, -122.292581)",1900 SAN PABLO AV,Berkeley,CA,37.870205,-122.29258100000001
19043755,THEFT MISD. (UNDER $950),08/08/2019 12:00:00 AM,19:32,LARCENY,4,02/08/2020 07:00:13 AM,"1000 ALLSTON WY
Berkeley, CA
(37.865984, -122.293289)",1000 ALLSTON WY,Berkeley,CA,37.865984000000005,-122.29328899999999
19091712,BURGLARY AUTO,08/20/2019 12:00:00 AM,15:35,BURGLARY - VEHICLE,2,02/08/2020 07:00:13 AM,"100 SPINNAKER WY
Berkeley, CA
(37.870287, -122.316238)",100 SPINNAKER WY,Berkeley,CA,37.870287,-122.31623799999998
19045333,DISTURBANCE,08/15/2019 12:00:00 AM,21:08,DISORDERLY CONDUCT,4,02/08/2020 07:00:13 AM,"1900 SHATTUCK AV
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AV,Berkeley,CA,37.873687,-122.268616
19040811,VEHICLE STOLEN,07/26/2019 12:00:00 AM,15:00,MOTOR VEHICLE THEFT,5,02/08/2020 07:00:13 AM,"BANCROFT WY & TELEGRAPH AV
Berkeley, CA
(37.868714, -122.259189)",BANCROFT WY & TELEGRAPH AV,Berkeley,CA,37.868714000000004,-122.25918899999999
19038728,THEFT MISD. (UNDER $950),07/16/2019 12:00:00 AM,15:40,LARCENY,2,02/08/2020 07:00:13 AM,"2300 TELEGRAPH AV
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AV,Berkeley,CA,37.868714000000004,-122.25918899999999
19091439,BURGLARY AUTO,07/20/2019 12:00:00 AM,06:00,BURGLARY - VEHICLE,6,02/08/2020 07:00:12 AM,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,Berkeley,CA,37.869685,-122.27280400000001
